"パッケージID","ブランド事業者名","発電ユニット製造事業者名","発電ユニット番号","貯湯ユニット製造事業者名","貯湯ユニット品番","補助熱源機製造事業者名","補助熱源機品番","情報公開日","発売予定年月日","性能確認区分","成績証明書番号または自己適合宣言書番号","方式","PUの発電方式","PU仮想発電量_a_PU","PU仮想発電量_a_DHW","PU仮想発電量_a_HWH","PU仮想発電量_b","PU仮想発電量_c","PU仮想燃料消費量_a_DHW","PU仮想燃料消費量_a_HWH","PU仮想排熱量上限比_a_DHW","PU仮想排熱量上限比_a_HWH","PU仮想排熱量上限比_b","PU発電効率_a_PU","PU発電効率_a_DHW","PU発電効率_a_HWH","PU発電効率_b","PU発電効率_上限値","PU発電効率_下限値","PU排熱効率_a_PU","PU排熱効率_a_DHW","PU排熱効率_a_HWH","PU排熱効率_b","PU排熱効率_上限値","PU排熱効率_下限値","BB熱源種別","BB給湯モード熱効率_e_rtd,DHW","バックアップボイラー種類","バックアップボイラー定格効率_e_BB,rtd,HWH","バックアップボイラー定格能力_e_rtd,BB,HWH","暖房熱負荷への排熱利用","暖房熱負荷への排熱利用方式","PU給湯排熱利用率_r_DHW,gen,PU","PU暖房排熱利用率_r_HWH,gen,PU","TU補機消費電力_温水暖房_P_TU,aux,HWH","TU補機消費電力_給湯_P_TU,aux,DHW","定格発電出力_P_rtd,PU","測定データ判定プログラム","パラメータ抽出プログラム","試験基準バージョン","備考","成績証明書または自己適合宣言書PDFリンク先","承認日時","取下日時","削除日時","最終更新日時","status"
325,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H","2016-03-31 13:47:54","","","2016-03-31 13:47:54","一般公開中"
329,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H-H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H-H","2016-03-31 13:47:53","","","2016-03-31 13:47:53","一般公開中"
326,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H-L","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H-L","2016-03-31 13:47:52","","","2016-03-31 13:47:52","一般公開中"
327,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H-T","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H-T","2016-03-31 13:47:51","","","2016-03-31 13:47:51","一般公開中"
330,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H-PFF","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H-PFF","2016-03-31 13:47:51","","","2016-03-31 13:47:51","一般公開中"
328,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAW6H-TB","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAW6H-TB","2016-03-31 13:47:50","","","2016-03-31 13:47:50","一般公開中"
318,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-C2451SAWD","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-C2451SAWD","2016-03-31 13:47:49","","","2016-03-31 13:47:49","一般公開中"
331,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H","2016-03-31 13:47:48","","","2016-03-31 13:47:48","一般公開中"
335,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H-H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H-H","2016-03-31 13:47:48","","","2016-03-31 13:47:48","一般公開中"
332,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H-L","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H-L","2016-03-31 13:47:47","","","2016-03-31 13:47:47","一般公開中"
333,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H-T","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H-T","2016-03-31 13:47:46","","","2016-03-31 13:47:46","一般公開中"
336,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H-PFF","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H-PFF","2016-03-31 13:47:46","","","2016-03-31 13:47:46","一般公開中"
334,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW3H-TB","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW3H-TB","2016-03-31 13:47:45","","","2016-03-31 13:47:45","一般公開中"
337,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H","2016-03-31 13:47:45","","","2016-03-31 13:47:45","一般公開中"
341,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H-H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H-H","2016-03-31 13:47:44","","","2016-03-31 13:47:44","一般公開中"
338,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H-L","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H-L","2016-03-31 13:47:43","","","2016-03-31 13:47:43","一般公開中"
342,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H-PFF","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H-PFF","2016-03-31 13:47:43","","","2016-03-31 13:47:43","一般公開中"
339,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H-T","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H-T","2016-03-31 13:47:42","","","2016-03-31 13:47:42","一般公開中"
340,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451AW6H-TB","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451AW6H-TB","2016-03-31 13:47:41","","","2016-03-31 13:47:41","一般公開中"
343,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H","2016-03-31 13:47:41","","","2016-03-31 13:47:41","一般公開中"
344,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H-L","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H-L","2016-03-31 13:47:40","","","2016-03-31 13:47:40","一般公開中"
347,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H-H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H-H","2016-03-31 13:47:40","","","2016-03-31 13:47:40","一般公開中"
348,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H-PFF","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H-PFF","2016-03-31 13:47:39","","","2016-03-31 13:47:39","一般公開中"
345,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H-T","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H-T","2016-03-31 13:47:38","","","2016-03-31 13:47:38","一般公開中"
346,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW3H-TB","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW3H-TB","2016-03-31 13:47:37","","","2016-03-31 13:47:37","一般公開中"
349,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW6H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW6H","2016-03-31 13:47:37","","","2016-03-31 13:47:37","一般公開中"
353,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW6H-H","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW6H-H","2016-03-31 13:47:36","","","2016-03-31 13:47:36","一般公開中"
350,"アイシン精機株式会社","アイシン精機株式会社","FCCS07B1NJ","－","-","株式会社ノーリツ","GTH-CP2451SAW6H-L","2016-04-01","2016-03-01","A","JIA-NFC-15001","SOFC","電主","1.1462","0.0000","0.0000","-7.6278","0.9705","ND","ND","ND","ND","ND","0.003684","0.000000","0.000000","0.2788","0.4389","0.4192","-0.000617","0.000000","0.000000","0.3620","0.3429","0.3278","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.4432","ND","ND","7.0","700","ver.1.2.1","ver.1.0","平成２８年０４月０１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=9&key_g=FCCS07B1NJ&key_h=-&key_a=GTH-CP2451SAW6H-L","2016-03-31 13:47:35","","","2016-03-31 13:47:35","一般公開中"
